Event_ID,V_rms_pu,V_peak_pu,Crest_Factor,THD_percent,Duration_ms,Dominant_Freq_Hz,Freq_Hz,SNR_dB,Label
PQ_02817,0.7088,1.0426,1.471,6.636,0,50,50.006,36.58,Harmonics
PQ_02818,0.431,1.0088,2.341,1.743,149.8,50,50.024,35.92,Sag
PQ_02819,0.5667,1.0064,1.776,2.098,107.1,50,50.016,45.54,Sag
PQ_02820,0.7719,1.1979,1.552,0.451,103.5,50,50.001,36.41,Swell
PQ_02821,0.6848,1.0084,1.473,1.877,29.4,50,49.981,43.79,Sag
PQ_02822,0.7763,1.2038,1.551,0.889,92.1,50,50.005,54.59,Swell
PQ_02823,0.7053,1.0022,1.421,0.046,0,50,50.021,51.36,Normal
PQ_02824,0.7043,1.0051,1.427,0.081,0,50,50.011,45.76,Normal
PQ_02825,0.6345,1.0144,1.599,2.144,57.6,50,49.967,42.59,Sag
PQ_02826,0.5302,1.0095,1.904,3.345,107.3,50,49.971,44.65,Sag
PQ_02827,0.5219,1.0102,1.935,2.982,108.6,50,49.983,42.11,Sag
PQ_02828,0.7048,1.0073,1.429,0.097,0,50,49.995,44.36,Normal
PQ_02829,0.7479,1.2076,1.615,0.989,53.5,50,50.006,54.87,Swell
PQ_02830,0.709,1.8415,2.597,0.385,5,50,50.006,40.86,Transient
PQ_02831,0.7018,1.0032,1.429,0.104,0,50,50.02,42.93,Normal
PQ_02832,0.7104,1.0349,1.457,9.736,0,50,49.99,43.72,Harmonics
PQ_02833,0.7075,0.9653,1.364,3.921,0,50,50.036,53.58,Harmonics
PQ_02834,0.693,0.984,1.42,0.03,0,50,49.974,53.51,Normal
PQ_02835,0.7039,0.9983,1.418,0.036,0,50,49.983,50.86,Normal
PQ_02836,1.0186,1.8062,1.773,2.128,94.4,50,49.988,45.7,Swell
PQ_02837,0.7088,1.0835,1.529,7.177,0,50,49.994,42.26,Harmonics
PQ_02838,0.7569,1.2421,1.641,1.151,56.6,50,50.019,49.64,Swell
PQ_02839,0.7596,1.4128,1.86,1.768,31.3,50,50.018,45.57,Swell
PQ_02840,0.7071,1.0226,1.446,0.097,0,50,50.003,44.69,Flicker
PQ_02841,0.7091,1.004,1.416,4.906,0,50,49.982,51.87,Notch
PQ_02842,0.7056,1.016,1.44,0.139,0,50,50.01,39.71,Normal
PQ_02843,0.8592,1.6449,1.915,1.498,55.1,50,49.943,52.2,Swell
PQ_02844,0.94,1.7631,1.876,2.617,73.3,50,49.996,40.95,Swell
PQ_02845,0.7095,1.0114,1.426,4.057,0,50,49.98,42.9,Notch
PQ_02846,0.6225,1.0039,1.613,6.615,46.1,50,49.998,50.57,Sag
PQ_02847,0.7086,1.0053,1.419,0.025,0,50,49.992,54.53,Normal
PQ_02848,0.7112,1.3162,1.851,4.612,5,50,49.963,40.6,Transient
PQ_02849,0.7089,1.0759,1.518,6.229,0,50,50.017,36.74,Harmonics
PQ_02850,0.708,1.0227,1.445,5.642,0,50,50.033,47.54,Harmonics
PQ_02851,0.7166,1.0182,1.421,0.054,0,50,50.02,49.75,Normal
PQ_02852,0.5688,1.0024,1.762,4.717,78.7,50,49.998,54.08,Sag
PQ_02853,0.7092,1.024,1.444,7.715,0,50,50.008,54.9,Harmonics
PQ_02854,0.7101,0.9789,1.379,9.405,0,50,50.01,48.45,Harmonics
PQ_02855,0.7085,1.0203,1.44,7.162,0,50,50.005,39.63,Harmonics
PQ_02856,0.7035,0.9999,1.421,0.038,0,50,50.026,51.77,Normal
PQ_02857,0.7097,1.0436,1.47,0.079,0,50,50.018,47.18,Flicker
PQ_02858,0.5158,1.0145,1.967,8.135,93,50,50.02,37.18,Sag
PQ_02859,0.7007,0.9933,1.418,0.035,0,50,49.971,53.22,Normal
PQ_02860,0.716,1.0175,1.421,0.056,0,50,50.007,48.8,Normal
PQ_02861,0.7939,1.4691,1.851,1.536,46.9,50,50.011,45.87,Swell
PQ_02862,0.66,1.0021,1.518,0.757,95.4,50,49.975,54.13,Sag
PQ_02863,0.4306,1.0175,2.363,4.41,133,50,49.976,38.21,Sag
PQ_02864,0.6333,1.0162,1.605,0.27,120.5,50,50.014,37.67,Sag
PQ_02865,0.435,1.0042,2.308,6.897,130.5,50,50.011,46.69,Sag
PQ_02866,0.7123,1.0124,1.421,0.06,0,50,49.974,47.77,Normal
PQ_02867,0.5788,1.0242,1.77,1.453,113.2,50,50.008,35.28,Sag
PQ_02868,0.7096,1.1841,1.669,8.3,0,50,49.987,36.12,Harmonics
PQ_02869,0.7081,1.0216,1.443,6.238,0,50,50.059,54.61,Harmonics
PQ_02870,0.4642,1.0021,2.159,3.515,116.9,50,49.981,47.66,Sag
PQ_02871,0.7072,1.0048,1.421,0.051,0,50,50,48.95,Normal
PQ_02872,0.6947,1.0058,1.448,0.358,21.3,50,49.98,49.6,Sag
PQ_02873,0.3153,1.0032,3.181,13.01,161.6,50,49.986,38.2,Interruption
PQ_02874,0.7106,2.202,3.099,0.57,5,50,49.966,53.53,Transient
PQ_02875,0.6731,1.005,1.493,1.02,20.8,50,50.001,48.96,Sag
PQ_02876,0.5981,1.0073,1.684,0.375,148.6,50,49.97,44.5,Sag
PQ_02877,0.5544,1.0042,1.811,2.881,87.4,50,50.008,47.22,Sag
PQ_02878,0.7093,1.0072,1.42,0.041,0,50,49.945,51.01,Normal
PQ_02879,0.7084,1.064,1.502,6.14,0,50,50.005,53.43,Harmonics
PQ_02880,0.4254,1.0058,2.364,1.398,148.1,50,50.02,45.7,Sag
PQ_02881,0.4964,1.0021,2.019,1.85,132,50,50.015,53.86,Sag
PQ_02882,0.697,0.9895,1.42,0.046,0,50,49.988,50.5,Normal
PQ_02883,0.7788,1.1412,1.465,0.199,144,50,50.016,48.93,Swell
PQ_02884,0.7095,1.0122,1.427,0.097,0,50,50.015,43.73,Normal
PQ_02885,0.5702,1.0224,1.793,7.983,70.4,50,50.005,35.17,Interruption
PQ_02886,0.713,1.0483,1.47,0.226,0,50,50.021,35.29,Normal
PQ_02887,0.6222,1.0048,1.615,1.329,44.5,50,50.015,44.19,Interruption
PQ_02888,0.7075,1.0067,1.423,0.05,0,50,49.977,48.49,Normal
PQ_02889,0.7183,1.0804,1.504,0.142,0,50,50.004,38.75,Flicker
PQ_02890,0.5132,1.0126,1.973,1.952,122.3,50,50.009,36.99,Sag
PQ_02891,0.709,1.0216,1.441,0.136,0,50,50.013,41.48,Normal
PQ_02892,0.8864,1.3309,1.502,0.184,152,50,49.946,49.58,Swell
PQ_02893,0.7099,1.5319,2.158,0.295,5,50,50.008,37.13,Transient
PQ_02894,0.7104,1.0103,1.422,0.075,0,50,49.98,47.43,Normal
PQ_02895,0.9727,1.5522,1.596,0.838,134,50,50.031,42.49,Swell
PQ_02896,0.7089,1.051,1.483,7.125,0,50,49.991,39.22,Harmonics
PQ_02897,0.7103,1.0988,1.547,9.553,0,50,49.997,52.47,Harmonics
PQ_02898,0.7105,1.0152,1.429,9.593,0,50,50.003,41.09,Harmonics
PQ_02899,0.7182,1.0195,1.42,0.035,0,50,50.008,53.63,Normal
PQ_02900,0.7132,1.418,1.988,1.029,5,50,50.016,36.59,Transient
PQ_02901,0.6351,1.0046,1.582,1.104,82.4,50,50.002,50.27,Sag
PQ_02902,0.7015,1.0139,1.445,0.19,0,50,49.977,36.61,Normal
PQ_02903,0.7149,1.0354,1.448,0.181,0,50,50.041,37.97,Normal
PQ_02904,0.7409,1.1817,1.595,0.35,51.7,50,50.004,52.93,Swell
PQ_02905,0.7017,0.9979,1.422,0.062,0,50,49.965,47.57,Normal
PQ_02906,0.7133,1.0531,1.476,0.049,0,50,50.003,50.88,Flicker
PQ_02907,0.4354,1.0083,2.316,14.396,121.7,50,49.987,40.29,Interruption
PQ_02908,0.5846,1.0082,1.725,4.75,68.9,50,50.019,43.12,Sag
PQ_02909,0.5338,1.0199,1.91,10.902,85.3,50,50.009,36.37,Interruption
PQ_02910,0.5383,1.0016,1.861,2.973,90.9,50,49.981,53.4,Sag
PQ_02911,0.7108,1.0206,1.436,0.112,0,50,50.001,40.88,Normal
PQ_02912,0.7092,1.0064,1.419,8.031,0,50,50.025,53.33,Harmonics
PQ_02913,0.5705,1.0189,1.786,7.916,67.4,50,49.993,37.58,Interruption
PQ_02914,0.7101,1.0318,1.453,9.183,0,50,49.987,47.31,Harmonics
PQ_02915,0.551,1.004,1.822,3.213,107.6,50,49.961,49.33,Sag
PQ_02916,0.5199,1.0132,1.949,3.035,100.1,50,49.974,40.45,Sag
PQ_02917,0.7659,1.3638,1.781,0.791,41.1,50,49.99,54.3,Swell
PQ_02918,0.6873,0.9852,1.433,0.126,0,50,50.002,42.61,Normal
PQ_02919,0.6807,1.0195,1.498,0.444,32.4,50,49.988,38.28,Sag
PQ_02920,0.7113,1.1586,1.629,10.632,0,50,50.001,35.95,Harmonics
PQ_02921,0.6841,1.0235,1.496,0.333,39.6,50,49.973,36.3,Sag
PQ_02922,0.8265,1.3892,1.681,0.795,79.6,50,49.964,46.35,Swell
PQ_02923,0.7082,1.0605,1.497,0.2,0,50,50.042,36.35,Flicker
PQ_02924,0.7089,1.0023,1.414,6.984,0,50,50,54.97,Harmonics
PQ_02925,0.7089,1.2914,1.822,0.395,5,50,49.97,50.15,Transient
PQ_02926,0.6974,0.9895,1.419,0.028,0,50,50.053,54.83,Normal
PQ_02927,0.7084,1.0053,1.419,3.617,0,50,50.014,50.94,Notch
PQ_02928,0.7128,1.0392,1.458,0.187,0,50,49.993,35.65,Normal
PQ_02929,0.4679,1.0023,2.142,0.529,157,50,50.019,54.25,Sag
PQ_02930,0.7856,1.1805,1.503,0.196,124.5,50,50.018,51.06,Swell
PQ_02931,0.7583,1.2577,1.659,0.79,53,50,50.002,41.93,Swell
PQ_02932,0.7222,1.1193,1.55,0.275,38.1,50,49.978,43.2,Swell
PQ_02933,0.7117,1.0193,1.432,0.162,0,50,50.024,40.66,Normal
PQ_02934,0.6323,1.003,1.586,1.655,40.9,50,50.016,52.3,Interruption
PQ_02935,0.7072,1.0212,1.444,0.241,5,50,50.002,38.62,Transient
PQ_02936,0.8304,1.29,1.554,0.403,115.6,50,50.031,45.85,Swell
PQ_02937,0.4948,1.0028,2.027,2.589,126.9,50,50.015,46.72,Sag
PQ_02938,0.7088,1.0189,1.438,1.182,0,50,50.006,39.05,Notch
PQ_02939,0.702,1.01,1.439,0.148,0,50,49.988,39.76,Normal
PQ_02940,0.7077,0.9855,1.393,3.902,0,50,49.991,48.95,Harmonics
PQ_02941,0.5161,1.0128,1.962,11.964,96.1,50,49.988,39.42,Interruption
PQ_02942,0.3522,1.003,2.848,9.515,150.7,50,49.994,43.74,Interruption
PQ_02943,0.7132,2.7346,3.834,0.737,5,50,50.007,38.52,Transient
PQ_02944,0.7142,1.0155,1.422,0.057,0,50,49.997,47.63,Normal
PQ_02945,0.7076,1.044,1.475,3.467,0,50,49.995,47.92,Harmonics
PQ_02946,0.7111,1.0135,1.425,0.085,0,50,49.992,45.45,Normal
PQ_02947,0.7137,1.0134,1.42,0.032,0,50,50.051,53.62,Normal
PQ_02948,0.4267,1.0075,2.361,3.079,147.6,50,49.952,41.43,Sag
PQ_02949,0.5701,1.0054,1.764,7.979,71.6,50,50.017,49.51,Interruption
PQ_02950,0.7074,1.0562,1.493,0.089,0,50,50.006,44.38,Flicker
PQ_02951,0.6999,0.9944,1.421,0.042,0,50,49.984,49.67,Normal
PQ_02952,0.4842,1.006,2.078,0.99,156.5,50,49.991,41.79,Sag
PQ_02953,0.8256,1.2275,1.487,0.272,151.1,50,49.976,44.44,Swell
PQ_02954,0.7076,1.0625,1.501,2.125,5,50,49.998,49.23,Transient
PQ_02955,0.71,1.0278,1.448,2.694,0,50,50.026,35.53,Notch
PQ_02956,0.6089,1.0066,1.653,2.114,66.1,50,49.978,44.81,Sag
PQ_02957,0.7101,1.0071,1.418,1.466,0,50,49.993,48.94,Notch
PQ_02958,0.667,1.0108,1.515,0.796,46.4,50,50.005,41.83,Sag
PQ_02959,0.7055,1.0088,1.43,0.076,0,50,50.003,46.5,Normal
PQ_02960,0.761,1.5982,2.1,0.285,22.1,50,49.985,53.37,Swell
PQ_02961,0.7062,1.0033,1.421,1.25,5,50,50.035,51.73,Transient
PQ_02962,0.7003,1.002,1.431,0.069,0,50,49.986,42.79,Normal
PQ_02963,0.5582,1.0155,1.819,3.567,94.8,50,49.994,37.1,Sag
PQ_02964,0.7078,1.0215,1.443,0.028,0,50,50.037,54.72,Flicker
PQ_02965,0.7119,1.033,1.451,3.496,0,50,49.98,35.58,Notch
PQ_02966,0.7074,1.2188,1.723,0.361,5,50,50.049,35.88,Transient
PQ_02967,0.7663,1.1835,1.544,0.813,91.8,50,49.992,39.27,Swell
PQ_02968,0.8447,1.3742,1.627,0.48,101.8,50,49.993,39.27,Swell
PQ_02969,0.9442,1.4311,1.516,0.605,153.4,50,49.993,42.69,Swell
PQ_02970,0.5872,1.0046,1.711,5.054,60.7,50,50.005,50.43,Interruption
PQ_02971,0.7133,1.0112,1.418,0.025,0,50,49.997,54.27,Normal
PQ_02972,0.7095,1.0127,1.427,0.086,0,50,50.014,45.46,Normal
PQ_02973,0.5953,1.0142,1.704,4.869,64.8,50,49.996,39.32,Sag
PQ_02974,0.7079,1.0097,1.426,0.368,5,50,49.99,45.07,Transient
PQ_02975,0.772,1.2961,1.679,1.041,57.7,50,50.017,46.52,Swell
PQ_02976,0.7096,1.0086,1.421,8.791,0,50,50.008,38.08,Harmonics
PQ_02977,0.5209,1.0033,1.926,6.816,92.6,50,50.021,48.74,Interruption
PQ_02978,0.6748,1.0069,1.492,0.475,88.9,50,49.974,46.5,Sag
PQ_02979,0.7032,1.0063,1.431,0.114,0,50,50,41.86,Normal
PQ_02980,0.8242,1.2413,1.506,0.39,140.3,50,50.024,44.91,Swell
PQ_02981,0.6983,1.0021,1.435,0.114,0,50,49.997,40.08,Normal
PQ_02982,0.7069,1.0113,1.431,0.09,0,50,49.982,44.79,Normal
PQ_02983,0.7098,1.0624,1.497,8.439,0,50,49.995,41.22,Harmonics
PQ_02984,0.7081,1.8168,2.566,0.853,5,50,49.964,53.9,Transient
PQ_02985,0.7021,1.0224,1.456,0.252,0,50,50.035,35.01,Normal
PQ_02986,0.5785,1.0042,1.736,2.711,82.5,50,50.004,50.4,Sag
PQ_02987,0.6422,1.0028,1.561,0.582,103.3,50,49.991,49.56,Sag
PQ_02988,0.7075,1.0055,1.421,0.35,5,50,50.008,53.01,Transient
PQ_02989,0.6795,1.0104,1.487,0.395,39.4,50,49.984,43.25,Sag
PQ_02990,0.7131,1.0125,1.42,0.034,0,50,50.03,51.22,Normal
PQ_02991,0.3645,1.0024,2.75,2.806,154,50,49.995,46.38,Sag
PQ_02992,0.7071,1.0136,1.434,0.034,0,50,50.014,53.09,Flicker
PQ_02993,0.7114,1.0408,1.463,11.167,0,50,50.017,35.04,Harmonics
PQ_02994,0.8799,1.7876,2.032,2.346,52.4,50,49.984,44.83,Swell
PQ_02995,0.7108,2.2172,3.119,0.768,5,50,49.967,36.22,Transient
PQ_02996,0.7074,1.0079,1.425,0.116,5,50,49.993,46.91,Transient
PQ_02997,0.5457,1.0022,1.836,5.327,83.5,50,50.029,49.17,Interruption
PQ_02998,0.4674,1.0008,2.141,0.834,155.2,50,49.954,50.24,Sag
PQ_02999,0.6973,0.9933,1.424,0.083,0,50,49.964,44.33,Normal
PQ_03000,0.7256,1.0395,1.433,0.105,0,50,49.979,42.61,Normal
PQ_03001,0.7085,1.1696,1.651,0.568,5,50,49.991,54.62,Transient
PQ_03002,0.2872,1.0065,3.505,10.14,166.5,50,49.995,36.97,Interruption
PQ_03003,0.7101,1.0527,1.482,0.032,0,50,50.039,51.7,Flicker
PQ_03004,0.7101,1.0258,1.445,0.159,0,50,49.988,38.8,Normal
PQ_03005,0.7092,1.0326,1.456,7.095,0,50,49.988,38.51,Harmonics
PQ_03006,0.6506,1.0141,1.559,3.596,33.8,50,49.977,39.52,Sag
PQ_03007,0.7058,1.1496,1.629,1.99,5,50,50.01,50.05,Transient
PQ_03008,0.6993,1.0065,1.439,0.148,0,50,50.003,39.16,Normal
PQ_03009,0.7097,1.0104,1.424,8.648,0,50,50.004,49.54,Harmonics
PQ_03010,0.9408,1.5168,1.612,0.292,119.5,50,49.988,50.9,Swell
PQ_03011,0.7098,1.0103,1.423,0.057,0,50,50.016,46.99,Normal
PQ_03012,0.4292,1.0179,2.371,17.799,127.5,50,50.013,35.61,Interruption
PQ_03013,0.716,1.022,1.427,0.064,0,50,50.006,44.81,Normal
PQ_03014,0.7022,0.9994,1.423,0.093,0,50,50.001,44.85,Normal
PQ_03015,0.605,1.0039,1.659,1.16,77.7,50,49.986,52.04,Sag
PQ_03016,0.7108,1.0118,1.423,0.074,0,50,50.002,46.5,Normal
PQ_03017,0.7074,1.0095,1.427,0.065,0,50,49.994,45.45,Normal
PQ_03018,0.7466,1.1286,1.512,0.452,84.8,50,49.977,52.11,Swell
PQ_03019,0.7017,1.0124,1.443,0.152,0,50,49.99,40.37,Normal
PQ_03020,0.6504,1.0104,1.553,8.427,30.2,50,49.99,45.09,Interruption
PQ_03021,0.6559,1.0064,1.534,0.481,37.3,50,50.004,46.64,Sag
PQ_03022,0.7073,1.0196,1.442,3.306,5,50,49.997,39.67,Transient
PQ_03023,0.6312,1.0056,1.593,1.779,41.9,50,50.025,46.99,Interruption
PQ_03024,0.7328,1.2378,1.689,0.721,28.1,50,50.009,53.19,Swell
PQ_03025,0.574,1.0025,1.747,9.17,66.5,50,49.964,52.24,Interruption
PQ_03026,0.7145,1.0552,1.477,0.158,0,50,49.999,37.99,Flicker
PQ_03027,0.6154,1.0038,1.631,6.078,48.7,50,50.011,49.29,Sag
PQ_03028,0.6732,1.0102,1.501,0.673,59.2,50,50.04,43.99,Sag
PQ_03029,0.7096,1.035,1.459,8.134,0,50,49.981,44.53,Harmonics
PQ_03030,0.7084,1.0312,1.456,0.035,0,50,50.026,50.69,Flicker
PQ_03031,0.7068,1.0083,1.426,0.063,0,50,49.987,48.37,Normal
PQ_03032,0.8647,1.7381,2.01,1.465,47.1,50,49.995,51.47,Swell
PQ_03033,0.7005,0.9956,1.421,0.028,0,50,50.001,51.69,Normal
PQ_03034,0.7232,1.2049,1.666,0.592,20.9,50,50.003,36.05,Swell
PQ_03035,0.7103,0.9955,1.402,9.583,0,50,50.012,49.02,Harmonics
PQ_03036,0.5331,1.0031,1.882,0.717,139.9,50,49.988,49.17,Sag
PQ_03037,0.6935,0.9865,1.422,0.059,0,50,50,47.26,Normal
PQ_03038,0.7501,1.2695,1.692,0.63,41.4,50,50.001,54.6,Swell
PQ_03039,0.7107,1.0228,1.439,0.137,0,50,49.992,41.68,Normal
PQ_03040,0.709,0.9912,1.398,7.106,0,50,49.992,50.1,Harmonics
PQ_03041,0.7084,1.0268,1.45,6.219,0,50,50.009,54.47,Harmonics
PQ_03042,0.7084,1.0259,1.448,2.534,0,50,49.989,35.44,Notch
PQ_03043,1.0708,1.6385,1.53,0.289,158.8,50,50,45.03,Swell
PQ_03044,0.6967,0.9984,1.433,0.119,0,50,50.003,41.38,Normal
PQ_03045,0.7099,1.0088,1.421,8.892,0,50,50.001,46.06,Harmonics
PQ_03046,0.7076,0.9996,1.413,4.313,0,50,50.012,43.47,Harmonics
PQ_03047,0.9886,1.7145,1.734,0.672,100.6,50,50.002,49.19,Swell
PQ_03048,0.7094,0.9854,1.389,7.969,0,50,49.988,44.72,Harmonics
PQ_03049,0.7122,2.3994,3.369,1.092,5,50,50.012,45.89,Transient
PQ_03050,0.6517,1.0202,1.566,2.738,29.4,50,50.038,37.29,Interruption
PQ_03051,0.6989,0.998,1.428,0.101,0,50,49.992,44.4,Normal
PQ_03052,0.3893,1.0014,2.572,4.896,142.2,50,50.026,53.42,Sag
PQ_03053,0.7105,1.0524,1.481,0.052,0,50,49.994,48.01,Flicker
PQ_03054,0.6221,1.0111,1.625,0.701,108.3,50,49.987,42.22,Sag
PQ_03055,0.2619,1.0001,3.818,6.965,171.3,50,50.019,50.74,Interruption
PQ_03056,0.5212,1.0019,1.922,6.754,90.7,50,50.02,54.69,Interruption
PQ_03057,0.7037,1.0022,1.424,0.042,0,50,50.02,48.99,Normal
PQ_03058,0.7125,1.044,1.465,0.193,0,50,49.97,35.34,Normal
PQ_03059,0.712,1.0533,1.479,0.082,0,50,49.983,45.29,Flicker
PQ_03060,0.7145,1.0228,1.432,0.107,0,50,50.022,43.42,Normal
PQ_03061,0.7005,1.0139,1.447,0.149,0,50,49.999,38.81,Normal
PQ_03062,0.7883,1.1821,1.5,0.183,138.8,50,49.997,41.6,Swell
PQ_03063,0.5423,1.0044,1.852,5.052,80.9,50,50.011,45.85,Interruption
PQ_03064,0.6998,0.9931,1.419,0.028,0,50,50.034,54.63,Normal
PQ_03065,0.6842,1.0253,1.498,0.924,47.1,50,50.048,35.9,Sag
PQ_03066,0.7018,1.0045,1.431,0.097,0,50,49.995,43.83,Normal
PQ_03067,0.7055,1.0213,1.448,0.226,0,50,50.037,37.42,Normal
PQ_03068,0.5732,1.0228,1.785,6.547,71.7,50,50.028,35.42,Sag
PQ_03069,0.7253,1.0453,1.441,0.039,0,50,50.054,51.29,Flicker
PQ_03070,0.6199,1.0032,1.618,5.661,47.1,50,50.029,50.97,Interruption
PQ_03071,0.3393,1.0026,2.955,15.222,152,50,49.986,47.37,Interruption
PQ_03072,0.6982,0.9906,1.419,0.037,0,50,50.02,52.47,Normal
PQ_03073,0.6804,1.0165,1.494,1.471,36.3,50,50.009,40.04,Sag
PQ_03074,0.7127,1.7757,2.491,0.502,5,50,50.016,43.3,Transient
PQ_03075,0.7143,1.0146,1.42,0.031,0,50,50.001,52.82,Normal
PQ_03076,0.7139,1.0621,1.488,0.078,0,50,50.025,45.85,Flicker
PQ_03077,0.8803,1.3148,1.493,0.344,153.1,50,50.022,52.17,Swell
PQ_03078,0.7046,1.0011,1.421,0.054,0,50,50.005,48.51,Normal
PQ_03079,0.3628,1.0044,2.768,5.209,148.5,50,49.967,44.44,Sag
PQ_03080,1.1556,1.8056,1.562,0.292,159.3,50,50.02,35.62,Swell
PQ_03081,0.2789,1.0051,3.604,15.077,167.7,50,49.989,37.11,Interruption
PQ_03082,0.7588,1.2218,1.61,0.91,68.5,50,49.994,37.49,Swell
PQ_03083,0.6289,1.0235,1.627,3.344,51.3,50,50.015,37.86,Sag
PQ_03084,0.7118,1.0511,1.477,11.373,0,50,49.984,44.52,Harmonics
PQ_03085,0.713,1.0224,1.434,0.092,0,50,49.982,42.38,Normal
PQ_03086,0.697,1.0028,1.439,0.704,27.3,50,49.986,52.25,Sag
PQ_03087,0.669,1.0035,1.5,2.524,25.2,50,49.988,48.67,Sag
PQ_03088,0.708,1.031,1.456,4.026,0,50,49.983,41.97,Harmonics
PQ_03089,0.6637,1.0016,1.509,1.462,37.4,50,50.03,54.93,Sag
PQ_03090,0.4019,1.0029,2.496,2.553,146.2,50,50.002,45.93,Sag
PQ_03091,0.7153,1.0154,1.419,0.028,0,50,50.019,54.08,Normal
PQ_03092,0.6907,1.0144,1.469,0.806,29.3,50,49.984,39.89,Sag
PQ_03093,0.7081,1.0236,1.446,6.632,0,50,50.036,35.59,Harmonics
PQ_03094,0.7075,1.042,1.473,2.614,0,50,50.004,39.13,Harmonics
PQ_03095,0.7098,2.3841,3.359,0.396,5,50,50.026,48.92,Transient
PQ_03096,0.6999,1.0102,1.443,0.174,0,50,50.011,37.68,Normal
PQ_03097,0.737,1.1921,1.617,0.856,44.2,50,50.031,35.95,Swell
PQ_03098,0.7085,1.4346,2.025,1.225,5,50,50.028,36.39,Transient
PQ_03099,0.2452,1.0024,4.089,5.256,177.1,50,50.029,42.72,Interruption
PQ_03100,0.7088,1.013,1.429,6.414,0,50,49.984,48.45,Harmonics
PQ_03101,0.7341,1.1798,1.607,0.252,40.2,50,50.022,53.16,Swell
PQ_03102,0.7094,1.0861,1.531,8.106,0,50,50.006,47.35,Harmonics
PQ_03103,0.7106,1.011,1.423,9.954,0,50,50.013,44.78,Harmonics
PQ_03104,0.5537,1.0071,1.819,3.474,88.1,50,49.993,44.2,Sag
PQ_03105,0.7032,1.008,1.434,0.12,0,50,50.003,42.51,Normal
PQ_03106,0.3374,1.0014,2.968,5.011,156.7,50,50.015,54.55,Sag
PQ_03107,0.7106,1.0101,1.421,10.072,0,50,50.025,52.25,Harmonics
PQ_03108,0.7072,1.0282,1.454,0.988,0,50,50.024,37.45,Notch
PQ_03109,0.4699,1.0068,2.143,10.186,112,50,49.99,45.09,Sag
PQ_03110,0.7083,0.997,1.407,5.902,0,50,49.986,43.71,Harmonics
PQ_03111,0.7093,1.0226,1.442,7.924,0,50,49.991,40.12,Harmonics
PQ_03112,0.6422,1.0044,1.564,0.156,118.3,50,50.013,45.21,Sag
PQ_03113,0.7127,1.0112,1.419,0.032,0,50,50.002,53.42,Normal
PQ_03114,0.7073,1.0557,1.493,0.103,0,50,50.016,43.34,Flicker
PQ_03115,0.7044,1.0024,1.423,0.071,0,50,49.993,46.07,Normal
PQ_03116,0.7095,1.0131,1.428,8.33,0,50,50.022,42.68,Harmonics
PQ_03117,0.6062,1.0021,1.653,0.511,119.4,50,50.013,54.2,Sag
PQ_03118,0.6625,1.0029,1.514,0.939,60.5,50,50.001,53.69,Sag
PQ_03119,0.7042,1.0105,1.435,0.091,0,50,49.982,44.22,Normal
PQ_03120,0.5201,1.0079,1.938,0.466,144.3,50,50.024,41.08,Sag
PQ_03121,0.9303,1.762,1.894,1.384,69.5,50,50.016,51.26,Swell
PQ_03122,0.5778,1.0189,1.763,0.986,123.2,50,50.022,37.3,Sag
PQ_03123,0.7104,1.0498,1.478,9.467,0,50,49.979,46.53,Harmonics
PQ_03124,0.6717,1.0096,1.503,3.178,28.3,50,49.982,43.36,Sag
PQ_03125,0.7116,1.0097,1.419,0.032,0,50,49.975,52.25,Normal
PQ_03126,0.7132,1.0168,1.426,0.071,0,50,50.004,46.8,Normal
PQ_03127,0.5219,1.003,1.922,1.379,130.1,50,50.029,45.59,Sag
PQ_03128,0.7062,1.0023,1.419,0.03,0,50,50.025,54.57,Normal
PQ_03129,0.6612,1.0079,1.524,0.329,109.3,50,50.009,43.98,Sag
PQ_03130,0.4744,1.0037,2.116,0.935,140.2,50,49.986,47.55,Sag
PQ_03131,0.7077,1.0044,1.419,1.47,5,50,49.996,53.49,Transient
PQ_03132,0.7323,1.0792,1.474,0.265,0,50,49.982,35.18,Flicker
PQ_03133,0.7168,2.1364,2.981,5.804,5,50,49.986,42.1,Transient
PQ_03134,0.7101,1.1117,1.565,9.389,0,50,50.018,51.47,Harmonics
PQ_03135,0.7007,0.9996,1.427,0.062,0,50,50.009,47.23,Normal
PQ_03136,0.3874,1.0007,2.583,12.426,138.6,50,50.033,53.03,Interruption
PQ_03137,0.5137,1.0104,1.967,1.826,123.8,50,49.998,41.83,Sag
PQ_03138,0.7088,1.0751,1.517,0.165,0,50,49.991,39.08,Flicker
PQ_03139,0.6644,1.0099,1.52,1.766,44.8,50,49.982,43.58,Sag
PQ_03140,0.8894,1.3733,1.544,0.783,135.2,50,50.023,45.61,Swell
PQ_03141,0.6989,0.9946,1.423,0.084,0,50,50.02,46.41,Normal
PQ_03142,0.5365,1.004,1.871,0.386,154.3,50,50.011,46.42,Sag
PQ_03143,0.6422,1.0032,1.562,1.659,36.9,50,49.983,52.67,Sag
PQ_03144,0.7522,1.2443,1.654,0.86,46.3,50,50.001,49.89,Swell
PQ_03145,0.7095,1.5544,2.191,0.206,5,50,50.002,47.2,Transient
PQ_03146,1.0153,1.7706,1.744,0.736,99.5,50,50,53.98,Swell
PQ_03147,0.7092,1.5452,2.179,0.866,5,50,50.022,45.13,Transient
