rms_voltage,peak_voltage,crest_factor,thd,duration,dominant_freq,system_freq,snr,label
0.8864,1.3309,1.502,0.184,152.0,50,49.946,49.58,Swell
0.7045,1.0197,1.448,0.26,0.0,50,49.992,35.64,Normal
0.8828,1.4986,1.698,1.619,91.0,50,50.008,48.4,Swell
0.7061,1.0146,1.437,0.115,0.0,50,50.001,42.36,Normal
0.7094,1.0085,1.421,0.063,0.0,50,50.034,47.75,Normal
0.4693,1.0135,2.16,10.862,113.9,50,49.986,37.83,Interruption
0.7101,1.6232,2.286,0.305,5.0,50,49.981,52.84,Transient
0.7096,1.0809,1.523,8.39,0.0,50,49.997,54.61,Harmonics
0.7095,1.8492,2.606,0.776,5.0,50,50.02,44.27,Transient
0.7086,1.0562,1.49,1.609,5.0,50,49.99,38.41,Transient
0.7182,1.0385,1.446,0.171,0.0,50,50.019,38.35,Normal
0.8471,1.5862,1.872,2.054,58.8,50,49.995,49.33,Swell
0.4044,1.0052,2.485,6.071,136.8,50,49.975,45.06,Sag
0.6407,1.0069,1.572,1.308,59.4,50,50.0,45.54,Sag
0.8155,1.4629,1.794,0.865,56.8,50,50.014,44.4,Swell
0.7094,0.9857,1.389,7.356,0.0,50,49.98,43.66,Harmonics
0.5422,1.0059,1.855,1.466,120.8,50,49.979,43.86,Sag
0.7105,1.0152,1.429,9.593,0.0,50,50.003,41.09,Harmonics
0.7018,1.022,1.456,0.257,0.0,50,50.007,35.69,Normal
0.705,1.0169,1.442,0.203,0.0,50,49.979,38.1,Normal
0.7092,1.0148,1.431,2.433,0.0,50,49.972,40.58,Notch
0.701,0.9991,1.425,0.083,0.0,50,49.97,43.44,Normal
0.7124,1.0196,1.431,0.137,0.0,50,50.018,41.8,Normal
0.6868,0.9877,1.438,0.149,0.0,50,50.024,40.3,Normal
0.7031,1.0028,1.426,0.074,0.0,50,49.974,44.86,Normal
0.7084,1.785,2.52,0.676,5.0,50,49.99,52.57,Transient
0.7468,1.2334,1.652,0.479,53.8,50,50.043,35.17,Swell
0.7095,1.0282,1.449,8.186,0.0,50,50.002,45.5,Harmonics
0.7001,0.9936,1.419,0.026,0.0,50,50.011,54.92,Normal
0.8482,1.3556,1.598,0.872,120.5,50,49.996,36.0,Swell
0.711,1.0696,1.504,10.413,0.0,50,49.99,45.03,Harmonics
0.7071,1.0136,1.434,0.034,0.0,50,50.014,53.09,Flicker
0.5922,1.0066,1.7,1.572,82.6,50,50.04,46.68,Sag
0.7029,0.9993,1.422,0.047,0.0,50,50.003,50.55,Normal
0.7093,1.0409,1.468,2.058,0.0,50,49.967,35.9,Notch
0.6986,0.997,1.427,0.084,0.0,50,49.981,45.05,Normal
0.7092,0.9743,1.374,8.027,0.0,50,50.017,46.28,Harmonics
0.6477,1.0025,1.548,1.469,70.7,50,50.023,54.75,Sag
0.7052,1.0031,1.422,0.048,0.0,50,50.008,50.21,Normal
0.7079,1.0186,1.439,1.507,0.0,50,49.961,38.79,Notch
0.7076,1.0377,1.466,0.17,0.0,50,49.979,39.01,Flicker
0.7098,1.0087,1.421,0.055,0.0,50,50.013,48.63,Normal
0.8449,1.5748,1.864,1.189,58.3,50,49.975,45.1,Swell
0.7117,1.038,1.458,11.76,0.0,50,50.018,43.91,Harmonics
0.6905,0.9785,1.417,0.023,0.0,50,49.994,53.04,Normal
0.7006,0.9987,1.425,0.067,0.0,50,50.004,44.7,Normal
0.5003,1.0042,2.007,3.76,99.3,50,49.988,47.86,Interruption
0.7074,1.0098,1.428,0.074,0.0,50,49.957,43.03,Normal
0.7029,1.002,1.425,0.052,0.0,50,50.029,48.59,Normal
0.6943,0.9881,1.423,0.059,0.0,50,49.985,46.06,Normal
0.7086,1.0066,1.42,0.034,0.0,50,50.014,51.98,Normal
0.5747,1.0044,1.748,3.954,65.0,50,49.985,50.11,Interruption
0.6579,1.0064,1.53,2.852,27.9,50,49.992,48.62,Interruption
0.714,1.0331,1.447,0.205,0.0,50,50.003,36.1,Normal
0.7095,1.1333,1.597,8.546,0.0,50,50.027,36.47,Harmonics
0.3637,1.0018,2.754,5.686,149.7,50,50.011,54.06,Sag
0.7118,1.0358,1.455,0.216,0.0,50,50.018,35.75,Normal
0.5928,1.0079,1.7,5.521,71.0,50,49.966,40.72,Sag
0.8149,1.7001,2.086,3.162,37.4,50,49.995,44.94,Swell
0.7062,1.0188,1.443,0.106,0.0,50,50.005,39.48,Normal
0.7127,2.0736,2.909,5.623,5.0,50,49.979,51.01,Transient
0.4878,1.0019,2.054,10.071,102.1,50,50.008,53.55,Interruption
0.7093,1.497,2.111,0.653,5.0,50,49.988,45.39,Transient
0.7087,1.0593,1.495,0.096,0.0,50,49.957,44.19,Flicker
0.7103,1.1684,1.645,9.702,0.0,50,50.022,44.79,Harmonics
0.7112,0.9943,1.398,10.868,0.0,50,49.99,42.85,Harmonics
0.7899,1.7292,2.189,1.477,24.7,50,50.009,44.18,Swell
0.7055,1.0025,1.421,0.025,0.0,50,50.002,54.65,Normal
0.7821,1.3392,1.712,0.904,55.5,50,50.003,54.92,Swell
0.7626,1.1273,1.478,0.325,129.2,50,49.989,44.87,Swell
0.6859,1.0192,1.486,0.554,28.4,50,50.038,37.28,Sag
0.7077,1.1151,1.576,0.143,5.0,50,50.033,50.5,Transient
0.7086,1.0927,1.542,6.921,0.0,50,50.022,52.23,Harmonics
0.7127,1.6306,2.288,1.946,5.0,50,50.005,51.51,Transient
0.7179,1.0266,1.43,0.125,0.0,50,50.003,42.24,Normal
0.7111,1.0387,1.461,10.259,0.0,50,49.965,51.8,Harmonics
0.6393,1.0035,1.57,0.355,125.2,50,50.004,47.88,Sag
0.707,1.0139,1.434,0.125,0.0,50,49.996,41.33,Normal
0.9974,1.5977,1.602,0.549,132.9,50,50.0,42.8,Swell
0.7082,1.0156,1.434,1.54,0.0,50,49.992,37.39,Notch
0.7049,1.0036,1.424,0.06,0.0,50,49.992,45.52,Normal
0.7127,1.0096,1.417,0.033,0.0,50,49.974,53.02,Normal
0.6213,1.0051,1.618,1.849,88.6,50,50.012,44.63,Sag
0.7076,1.0368,1.465,0.095,0.0,50,49.995,42.84,Flicker
0.6134,1.0102,1.647,4.395,54.6,50,49.986,39.6,Sag
0.6099,1.0027,1.644,2.689,74.2,50,49.984,54.76,Sag
0.7012,0.9953,1.419,0.026,0.0,50,50.009,52.71,Normal
0.7187,1.0247,1.426,0.094,0.0,50,49.968,44.81,Normal
0.7046,1.0081,1.431,0.127,0.0,50,50.017,41.94,Normal
0.7101,1.1276,1.588,8.639,0.0,50,49.961,41.28,Harmonics
0.4004,1.0059,2.513,4.743,142.2,50,49.989,41.27,Sag
0.7154,1.0372,1.45,0.173,0.0,50,49.985,36.89,Normal
0.71,1.0127,1.426,0.095,0.0,50,50.009,44.96,Normal
0.573,1.0058,1.755,8.469,65.5,50,50.007,48.99,Interruption
0.7155,1.0709,1.497,0.063,0.0,50,49.959,46.65,Flicker
0.7142,1.021,1.43,0.069,0.0,50,50.019,46.66,Flicker
0.7076,1.1798,1.667,0.212,5.0,50,49.997,42.49,Transient
0.6944,0.9879,1.423,0.054,0.0,50,50.02,48.96,Normal
0.5929,1.0037,1.693,1.453,103.4,50,49.957,46.36,Sag
0.7086,1.0271,1.45,0.036,0.0,50,49.971,51.59,Flicker
0.7249,1.0325,1.424,0.06,0.0,50,49.977,46.62,Normal
0.6984,0.9938,1.423,0.034,0.0,50,49.994,49.07,Normal
0.4112,1.0006,2.433,6.665,136.5,50,50.015,53.67,Sag
0.7076,1.0232,1.446,0.351,5.0,50,49.969,38.26,Transient
0.7148,1.0152,1.42,0.044,0.0,50,49.95,50.39,Normal
0.6913,0.98,1.418,0.02,0.0,50,49.991,54.57,Normal
0.7099,1.0136,1.428,0.074,0.0,50,50.011,45.74,Normal
0.7083,1.0237,1.445,0.159,0.0,50,50.015,37.51,Normal
0.7225,1.0288,1.424,0.058,0.0,50,49.999,48.3,Normal
0.7086,1.833,2.587,0.517,5.0,50,49.974,47.59,Transient
0.5016,1.0147,2.023,5.132,114.8,50,49.994,37.13,Sag
0.7123,1.0333,1.451,0.251,0.0,50,50.012,35.3,Normal
0.7124,1.0504,1.474,0.073,0.0,50,49.974,43.85,Flicker
0.709,1.065,1.502,0.117,0.0,50,49.984,42.3,Flicker
0.7015,1.0248,1.461,0.229,0.0,50,49.99,35.56,Normal
0.6194,1.0085,1.628,3.515,45.1,50,50.002,42.94,Sag
0.6324,1.0046,1.589,0.393,134.8,50,49.979,50.81,Sag
0.7109,1.7398,2.448,1.165,5.0,50,50.038,52.52,Transient
0.843,1.3512,1.603,1.112,102.8,50,49.986,49.17,Swell
0.6399,1.0093,1.577,1.437,34.9,50,49.95,43.83,Interruption
0.6913,0.983,1.422,0.051,0.0,50,50.024,51.26,Normal
0.7087,1.0965,1.547,6.475,0.0,50,49.994,40.68,Harmonics
0.6968,1.005,1.442,0.561,25.5,50,50.017,47.84,Sag
0.7079,1.0794,1.525,5.545,0.0,50,50.022,37.03,Harmonics
0.7081,1.8168,2.566,0.853,5.0,50,49.964,53.9,Transient
0.7132,2.271,3.184,1.203,5.0,50,49.942,53.41,Transient
0.9533,1.5173,1.592,1.204,128.3,50,50.011,49.62,Swell
0.7042,0.9992,1.419,0.034,0.0,50,49.981,52.48,Normal
0.592,1.0051,1.698,1.828,58.7,50,50.006,49.16,Interruption
0.7067,1.0264,1.452,0.661,5.0,50,50.009,36.52,Transient
0.7047,1.0161,1.442,0.145,0.0,50,49.989,38.4,Normal
0.6991,0.9917,1.418,0.022,0.0,50,50.028,54.91,Normal
0.7091,1.0758,1.517,0.211,0.0,50,50.017,37.48,Flicker
0.724,1.0279,1.42,0.035,0.0,50,49.978,50.9,Normal
0.7096,1.0343,1.458,0.047,0.0,50,49.981,50.91,Flicker
0.7063,1.0017,1.418,0.027,0.0,50,50.015,53.93,Normal
0.4181,1.0073,2.409,8.243,131.3,50,50.017,39.74,Interruption
0.7089,1.0652,1.503,7.384,0.0,50,49.992,39.87,Harmonics
0.7628,1.6145,2.116,1.154,22.6,50,49.995,46.18,Swell
0.6977,1.0103,1.448,0.193,0.0,50,50.038,37.58,Normal
0.7222,1.07,1.482,0.048,0.0,50,50.083,48.78,Flicker
0.7022,0.9974,1.421,0.032,0.0,50,49.993,51.29,Normal
0.7093,1.6474,2.323,0.437,5.0,50,50.0,54.73,Transient
0.5624,1.0019,1.781,0.963,141.7,50,49.961,50.26,Sag
0.7082,1.013,1.43,0.043,0.0,50,49.996,50.14,Flicker
0.7092,1.1219,1.582,7.792,0.0,50,50.012,52.82,Harmonics
0.7103,1.0895,1.534,9.163,0.0,50,49.973,40.24,Harmonics
0.5536,1.0145,1.833,1.017,118.9,50,50.02,40.22,Sag
0.7181,1.0561,1.471,0.047,0.0,50,50.001,50.28,Flicker
0.7116,1.0347,1.454,5.917,0.0,50,49.985,35.14,Notch
0.7107,1.025,1.442,10.391,0.0,50,50.027,49.89,Harmonics
0.5724,1.0031,1.752,1.87,94.8,50,49.992,51.16,Sag
0.6992,0.9967,1.425,0.066,0.0,50,49.995,46.07,Normal
0.9182,1.4852,1.617,1.413,121.2,50,49.979,37.29,Swell
0.4161,1.0048,2.415,9.39,131.9,50,49.996,43.54,Interruption
0.7105,1.0151,1.429,0.047,0.0,50,49.989,48.89,Flicker
0.5793,1.0081,1.74,0.92,81.3,50,49.985,43.48,Sag
0.7482,1.2495,1.67,0.465,52.0,50,50.012,35.33,Swell
0.5572,1.0015,1.797,2.104,104.6,50,49.984,54.87,Sag
0.7082,0.9867,1.393,6.376,0.0,50,50.037,35.89,Harmonics
0.712,1.0109,1.42,0.032,0.0,50,49.972,52.24,Normal
0.7149,1.0084,1.411,9.936,0.0,50,49.994,44.36,Notch
0.7153,1.0496,1.467,0.17,0.0,50,49.992,37.67,Flicker
0.42,1.0051,2.393,19.277,128.6,50,50.008,43.55,Interruption
0.8753,1.4033,1.603,1.438,111.0,50,49.998,49.83,Swell
0.7404,1.1192,1.512,0.325,82.0,50,50.034,46.22,Swell
0.7081,1.0438,1.474,5.488,0.0,50,50.004,53.53,Harmonics
0.7092,1.5805,2.229,0.428,5.0,50,49.986,37.07,Transient
0.7127,1.0055,1.411,5.611,0.0,50,50.007,49.36,Notch
0.5947,1.0036,1.688,2.461,73.1,50,50.0,51.85,Sag
0.7039,0.9985,1.419,0.038,0.0,50,49.982,52.67,Normal
0.3381,1.0029,2.967,12.59,154.0,50,49.984,44.97,Interruption
0.38,1.001,2.634,1.654,154.6,50,49.997,45.03,Sag
0.7075,1.0037,1.419,2.104,5.0,50,49.978,51.08,Transient
0.5946,1.0034,1.687,2.269,58.7,50,49.982,52.21,Sag
0.7079,1.0733,1.516,4.691,0.0,50,49.993,36.76,Harmonics
0.7184,1.1154,1.553,0.246,23.6,50,49.95,50.25,Swell
0.7978,1.3502,1.692,1.036,72.3,50,50.013,42.3,Swell
0.5827,1.0079,1.73,8.443,63.0,50,49.982,40.93,Sag
0.7203,1.0454,1.451,0.18,0.0,50,49.987,37.37,Flicker
0.489,1.012,2.069,6.065,110.3,50,50.01,38.5,Sag
0.7097,1.0113,1.425,0.064,0.0,50,50.022,47.18,Normal
0.711,1.0216,1.437,4.302,0.0,50,49.996,38.23,Notch
0.7062,1.0254,1.452,0.181,0.0,50,49.994,38.3,Normal
0.7037,1.0058,1.429,0.087,0.0,50,50.009,44.37,Normal
0.627,1.0109,1.612,5.191,42.8,50,49.997,42.4,Sag
0.7144,1.0313,1.444,0.166,0.0,50,49.983,37.88,Normal
0.7105,1.0105,1.422,0.066,0.0,50,49.973,47.16,Normal
0.701,0.9962,1.421,0.044,0.0,50,49.98,51.28,Normal
0.7117,1.1055,1.553,3.585,5.0,50,50.003,45.13,Transient
0.6179,1.0138,1.641,0.967,80.4,50,49.97,39.98,Sag
0.7036,1.0099,1.435,0.089,0.0,50,49.995,41.1,Normal
0.7103,1.0074,1.418,0.033,0.0,50,50.0,51.39,Normal
0.7122,1.0029,1.408,5.699,0.0,50,49.993,54.0,Notch
0.7416,1.159,1.563,0.25,58.0,50,49.99,52.27,Swell
0.7104,1.0271,1.446,0.192,0.0,50,50.004,36.6,Normal
0.7099,1.0804,1.522,0.234,0.0,50,50.027,35.86,Flicker
0.7101,1.6102,2.268,0.356,5.0,50,49.995,37.22,Transient
0.7109,1.0124,1.424,0.061,0.0,50,50.012,47.76,Normal
0.4838,1.0067,2.081,10.661,104.0,50,49.958,39.35,Interruption
0.7174,1.0185,1.42,0.033,0.0,50,49.978,52.32,Normal
0.6949,1.0115,1.456,0.238,0.0,50,50.036,35.83,Normal
0.7071,1.0116,1.431,0.373,0.0,50,50.003,43.48,Notch
0.3339,1.002,3.001,15.079,154.5,50,50.023,49.68,Interruption
0.7143,1.0142,1.42,0.026,0.0,50,50.004,53.24,Normal
0.622,1.0023,1.611,2.168,57.6,50,49.986,54.39,Sag
0.7084,1.5545,2.194,0.316,5.0,50,49.995,44.44,Transient
0.6571,1.006,1.531,1.094,25.4,50,50.0,46.8,Sag
0.7199,1.0218,1.419,0.029,0.0,50,50.01,54.61,Normal
0.7097,1.035,1.458,0.079,0.0,50,50.023,41.71,Flicker
0.7106,1.0142,1.427,0.1,0.0,50,49.995,42.77,Normal
0.7047,1.0001,1.419,0.034,0.0,50,49.992,51.8,Normal
0.7015,1.0026,1.429,0.085,0.0,50,49.978,43.66,Normal
0.9886,1.7145,1.734,0.672,100.6,50,50.002,49.19,Swell
0.7088,1.0632,1.5,7.381,0.0,50,50.022,51.11,Harmonics
0.4475,1.0074,2.251,9.988,119.2,50,49.99,41.58,Interruption
0.6734,1.0077,1.497,0.599,71.9,50,49.994,45.12,Sag
0.6238,1.0173,1.631,1.745,54.1,50,50.008,37.34,Sag
0.7719,1.3058,1.692,1.109,55.9,50,49.99,39.3,Swell
0.7047,1.0017,1.421,0.037,0.0,50,50.022,50.98,Normal
0.704,1.0053,1.428,0.078,0.0,50,50.026,43.92,Normal
0.3394,1.0001,2.947,4.5,155.5,50,49.989,49.62,Sag
0.8952,1.4855,1.659,1.461,108.5,50,50.031,36.39,Swell
0.4465,1.0048,2.25,9.123,121.8,50,49.982,45.53,Interruption
0.7065,1.0018,1.418,0.031,0.0,50,49.979,53.81,Normal
0.4876,1.0048,2.061,5.877,116.2,50,49.99,43.32,Sag
0.7083,1.0766,1.52,5.359,0.0,50,50.01,35.12,Harmonics
0.711,1.0123,1.424,0.067,0.0,50,49.995,47.52,Normal
0.4167,1.0045,2.411,13.758,130.3,50,50.015,43.61,Interruption
0.7079,1.0507,1.484,5.021,0.0,50,50.021,43.71,Harmonics
0.5869,1.0072,1.716,6.281,62.7,50,49.967,44.96,Sag
0.7092,1.0467,1.476,0.258,0.0,50,49.986,35.32,Flicker
0.7077,1.0543,1.49,0.028,0.0,50,50.021,52.75,Flicker
0.6947,0.9969,1.435,0.087,0.0,50,50.02,42.52,Normal
0.7269,1.0321,1.42,0.036,0.0,50,50.023,52.64,Normal
0.5707,1.0025,1.757,2.384,78.2,50,49.977,51.74,Sag
0.6412,1.0037,1.565,1.941,52.9,50,49.97,52.2,Sag
0.6995,1.0036,1.435,0.147,0.0,50,49.994,39.59,Normal
0.7024,0.9966,1.419,0.027,0.0,50,49.99,54.17,Normal
0.6664,1.0172,1.527,1.055,42.8,50,49.998,39.8,Sag
0.6113,1.0131,1.657,1.159,91.4,50,49.984,39.99,Sag
0.708,1.0043,1.418,2.725,0.0,50,49.997,49.81,Notch
0.7085,1.068,1.507,1.448,5.0,50,49.979,40.43,Transient
0.8763,1.2999,1.483,0.251,154.7,50,50.005,54.32,Swell
0.5124,1.0128,1.977,1.205,147.5,50,49.986,40.23,Sag
0.7091,1.065,1.502,0.523,5.0,50,50.006,48.44,Transient
0.7084,1.0105,1.426,0.094,0.0,50,50.01,44.53,Normal
0.7091,1.1998,1.692,1.629,5.0,50,49.999,45.45,Transient
0.7441,1.307,1.756,1.808,30.9,50,50.005,43.73,Swell
0.7111,1.0244,1.441,0.156,0.0,50,50.0,39.2,Normal
0.6061,1.0053,1.659,3.767,54.2,50,49.963,48.75,Interruption
0.7079,1.0235,1.446,0.18,0.0,50,50.005,38.02,Normal
0.7089,1.0797,1.523,0.191,0.0,50,50.0,37.55,Flicker
0.7161,2.5122,3.508,2.326,5.0,50,50.016,47.49,Transient
0.7086,1.0493,1.481,6.818,0.0,50,50.013,43.75,Harmonics
0.7129,1.7756,2.491,1.452,5.0,50,50.021,35.2,Transient
0.7094,1.0475,1.477,0.043,0.0,50,50.007,50.5,Flicker
0.7057,1.0003,1.418,0.024,0.0,50,50.017,54.31,Normal
0.7076,1.0625,1.501,2.125,5.0,50,49.998,49.23,Transient
0.6212,1.0084,1.623,0.7,109.9,50,49.998,43.44,Sag
0.7051,1.0005,1.419,0.036,0.0,50,50.025,52.62,Normal
0.7076,1.0254,1.449,0.172,0.0,50,49.99,37.31,Normal
0.7142,1.0351,1.449,0.223,0.0,50,50.007,37.07,Normal
0.7124,2.4243,3.403,1.507,5.0,50,49.993,37.95,Transient
0.7071,1.1112,1.572,0.246,5.0,50,50.032,51.91,Transient
0.66,1.0057,1.524,0.581,61.4,50,50.028,46.53,Sag
0.6935,0.9934,1.432,0.116,0.0,50,50.007,42.45,Normal
0.7046,1.0034,1.424,0.069,0.0,50,50.008,46.44,Normal
0.6867,1.0147,1.478,0.361,39.7,50,50.0,42.74,Sag
0.7108,1.0377,1.46,0.218,0.0,50,49.997,35.76,Normal
0.3503,1.0064,2.873,24.048,150.9,50,50.018,39.88,Interruption
0.6047,1.0041,1.66,3.995,62.3,50,49.999,47.04,Sag
0.6131,1.005,1.639,2.433,52.8,50,49.999,47.17,Sag
0.708,1.0268,1.45,2.77,0.0,50,49.998,35.2,Notch
0.6332,1.0084,1.593,0.295,129.7,50,49.961,41.11,Sag
0.5458,1.0023,1.836,0.817,129.4,50,49.993,54.33,Sag
0.7085,1.0231,1.444,5.664,0.0,50,49.972,44.95,Harmonics
0.7071,1.218,1.722,0.369,5.0,50,49.979,54.3,Transient
0.7094,1.0243,1.444,1.976,0.0,50,50.001,37.55,Notch
0.5646,1.0116,1.792,3.932,76.4,50,49.995,41.23,Sag
1.1649,1.7941,1.54,0.642,157.8,50,49.992,53.6,Swell
0.6504,1.0105,1.554,0.545,82.3,50,49.995,41.48,Sag
0.4689,1.0025,2.138,2.179,124.2,50,49.979,52.21,Sag
0.6792,1.0234,1.507,0.828,48.3,50,49.965,38.88,Sag
1.0129,1.7268,1.705,1.514,107.9,50,50.022,44.27,Swell
0.6443,1.0214,1.585,4.025,32.8,50,49.997,38.91,Interruption
0.7081,1.046,1.477,0.052,0.0,50,49.989,48.03,Flicker
0.7079,1.0133,1.431,2.047,0.0,50,49.989,40.77,Notch
0.8562,1.3407,1.566,0.469,124.1,50,50.029,38.48,Swell
0.7073,1.2229,1.729,0.266,5.0,50,49.964,53.89,Transient
0.6994,1.0,1.43,0.101,0.0,50,49.976,44.16,Normal
0.6392,1.018,1.593,3.403,43.8,50,50.001,36.73,Sag
0.5357,1.0046,1.876,5.195,83.1,50,50.019,46.3,Interruption
0.7164,1.0354,1.445,0.112,0.0,50,50.022,40.94,Flicker
0.7069,1.0032,1.419,0.031,0.0,50,50.01,54.34,Normal
0.6852,1.0193,1.488,0.53,42.5,50,49.988,38.56,Sag
0.7091,1.0787,1.521,7.493,0.0,50,49.994,37.81,Harmonics
0.7102,1.102,1.552,9.142,0.0,50,50.011,37.11,Harmonics
0.7095,1.0044,1.416,4.121,0.0,50,50.008,47.94,Notch
0.7089,1.0233,1.443,0.2,0.0,50,49.996,38.25,Normal
0.7105,1.0397,1.463,0.252,0.0,50,50.035,35.42,Normal
0.7109,1.0119,1.423,0.06,0.0,50,49.961,45.69,Normal
0.5529,1.0149,1.836,2.561,90.0,50,50.028,39.09,Sag
0.6592,1.002,1.52,2.808,36.8,50,49.995,54.51,Sag
0.7094,1.0069,1.419,7.673,0.0,50,49.984,37.01,Harmonics
0.7168,2.3911,3.336,0.926,5.0,50,49.966,52.3,Transient
0.7064,1.0055,1.423,0.06,0.0,50,50.052,47.44,Normal
0.7113,1.6456,2.314,1.028,5.0,50,50.018,37.06,Transient
0.7089,1.6451,2.321,0.665,5.0,50,50.034,40.62,Transient
0.7218,1.0235,1.418,0.033,0.0,50,49.993,51.97,Normal
0.7076,1.0127,1.431,0.095,0.0,50,50.004,42.24,Normal
0.646,1.0171,1.574,2.91,38.2,50,49.996,38.12,Sag
0.7085,1.4346,2.025,1.225,5.0,50,50.028,36.39,Transient
0.8042,1.3093,1.628,1.278,84.3,50,50.013,52.74,Swell
0.7084,1.0373,1.464,6.0,0.0,50,50.002,39.55,Harmonics
0.7116,1.021,1.435,0.138,0.0,50,50.012,41.87,Normal
0.2249,1.0015,4.453,11.851,179.4,50,49.973,45.26,Interruption
0.7099,1.574,2.217,0.606,5.0,50,49.935,52.46,Transient
0.6764,1.017,1.504,0.94,49.8,50,49.984,38.32,Sag
0.7081,1.0238,1.446,0.642,5.0,50,50.033,35.85,Transient
0.7642,1.4003,1.832,1.844,37.1,50,49.976,40.86,Swell
0.7103,2.0301,2.858,0.751,5.0,50,49.971,40.26,Transient
0.7093,1.0217,1.44,3.817,0.0,50,49.997,37.84,Notch
0.7073,1.0253,1.45,0.062,0.0,50,50.007,45.81,Flicker
0.7107,1.0168,1.431,0.112,0.0,50,49.979,41.78,Normal
0.6923,0.9882,1.427,0.086,0.0,50,50.0,45.67,Normal
0.5419,1.023,1.888,5.178,94.1,50,50.002,35.53,Sag
0.719,1.02,1.419,0.026,0.0,50,50.02,54.84,Normal
0.7093,1.0182,1.435,8.02,0.0,50,50.006,49.04,Harmonics
0.7081,1.0577,1.494,0.296,0.0,50,49.999,35.06,Flicker
0.3268,1.0035,3.07,15.163,157.8,50,49.99,43.9,Interruption
0.7075,1.0228,1.446,0.039,0.0,50,49.981,50.66,Flicker
0.702,0.9967,1.42,0.037,0.0,50,49.999,50.75,Normal
0.7086,1.0775,1.521,0.089,0.0,50,50.011,45.32,Flicker
0.7079,1.0403,1.47,0.964,5.0,50,50.03,37.87,Transient
0.5096,1.0014,1.965,3.934,115.9,50,50.0,52.58,Sag
0.709,1.058,1.492,6.811,0.0,50,49.987,38.8,Harmonics
0.7074,1.0043,1.42,0.032,0.0,50,50.011,52.87,Normal
0.7091,1.0317,1.455,0.026,0.0,50,49.985,52.8,Flicker
0.6323,1.003,1.586,1.655,40.9,50,50.016,52.3,Interruption
0.7106,1.0109,1.423,0.071,0.0,50,49.996,47.23,Normal
0.6404,1.0087,1.575,7.665,33.9,50,49.973,43.38,Interruption
0.5204,1.002,1.925,10.375,93.9,50,49.967,51.41,Interruption
0.9849,1.694,1.72,1.37,103.9,50,49.988,37.39,Swell
0.7117,1.7143,2.409,3.231,5.0,50,50.015,47.79,Transient
0.3452,1.0012,2.9,27.224,150.6,50,50.016,50.66,Interruption
0.3859,1.0054,2.605,7.094,146.6,50,50.004,41.75,Sag
0.717,1.0235,1.427,0.073,0.0,50,50.002,45.18,Normal
0.711,1.0666,1.5,9.897,0.0,50,49.956,39.97,Harmonics
0.694,0.9996,1.44,0.194,0.0,50,49.981,37.74,Normal
0.765,1.3801,1.804,0.514,36.2,50,49.987,47.3,Swell
0.3761,1.006,2.675,15.554,143.8,50,49.99,41.76,Interruption
0.7104,1.6065,2.262,1.502,5.0,50,49.986,53.39,Transient
0.3284,1.0046,3.059,19.3,156.2,50,49.987,37.45,Interruption
0.7047,1.0315,1.464,0.282,0.0,50,49.973,35.51,Normal
0.8317,1.3253,1.593,0.637,112.0,50,50.009,39.12,Swell
0.7057,1.0055,1.425,0.08,0.0,50,49.999,45.22,Normal
0.7125,1.5818,2.22,0.731,5.0,50,50.0,40.99,Transient
0.6998,1.0053,1.436,0.147,0.0,50,49.978,40.33,Normal
0.7097,1.0107,1.424,0.057,0.0,50,50.026,46.67,Normal
0.6837,1.0259,1.5,0.425,46.3,50,49.996,39.81,Sag
0.702,0.9978,1.421,0.029,0.0,50,49.964,53.85,Normal
0.7106,1.0073,1.417,0.029,0.0,50,49.985,52.96,Normal
0.7127,1.0112,1.419,0.032,0.0,50,50.002,53.42,Normal
0.7179,1.0321,1.438,0.192,0.0,50,50.029,37.23,Normal
0.709,1.0226,1.442,7.392,0.0,50,49.997,35.29,Harmonics
0.4293,1.0116,2.356,3.724,136.0,50,49.986,36.15,Sag
0.7083,1.2164,1.718,1.0,5.0,50,50.002,48.39,Transient
0.7467,1.1145,1.493,0.24,97.7,50,49.968,47.15,Swell
0.7096,1.9942,2.81,0.778,5.0,50,49.968,47.88,Transient
0.7079,1.0226,1.445,0.217,0.0,50,49.974,36.69,Normal
0.4249,1.0084,2.373,18.263,127.2,50,50.017,39.9,Interruption
0.4477,1.0116,2.259,1.342,150.3,50,50.022,38.02,Sag
0.5732,1.0228,1.785,6.547,71.7,50,50.028,35.42,Sag
1.0653,1.7138,1.609,0.897,135.0,50,49.991,41.99,Swell
0.6549,1.0059,1.536,1.235,55.0,50,49.977,44.2,Sag
0.7084,1.0229,1.444,6.208,0.0,50,50.032,37.71,Harmonics
0.2863,1.0003,3.494,30.378,163.9,50,50.019,48.27,Interruption
0.7078,1.0113,1.429,4.337,0.0,50,49.994,54.51,Harmonics
0.7158,1.0255,1.433,0.097,0.0,50,50.006,42.85,Normal
0.5867,1.0068,1.716,4.33,64.4,50,50.009,44.65,Interruption
0.707,1.0129,1.433,0.088,0.0,50,50.021,44.16,Normal
0.9131,1.5033,1.646,1.465,116.5,50,49.989,38.48,Swell
0.7068,1.5961,2.258,4.969,5.0,50,50.007,37.65,Transient
0.7135,2.1826,3.059,3.01,5.0,50,49.983,49.34,Transient
0.7214,1.0245,1.42,0.037,0.0,50,50.015,51.54,Normal
